D:\dataset\IMG\center_2021_01_24_16_58_46_893.jpg, D:\dataset\IMG\left_2021_01_24_16_58_46_893.jpg, D:\dataset\IMG\right_2021_01_24_16_58_46_893.jpg, 0, 0, 0, 26.15278
D:\dataset\IMG\center_2021_01_24_16_58_46_996.jpg, D:\dataset\IMG\left_2021_01_24_16_58_46_996.jpg, D:\dataset\IMG\right_2021_01_24_16_58_46_996.jpg, 0, 0, 0, 25.89019
D:\dataset\IMG\center_2021_01_24_16_58_47_097.jpg, D:\dataset\IMG\left_2021_01_24_16_58_47_097.jpg, D:\dataset\IMG\right_2021_01_24_16_58_47_097.jpg, -0.2706954, 0, 0, 25.58838
D:\dataset\IMG\center_2021_01_24_16_58_47_198.jpg, D:\dataset\IMG\left_2021_01_24_16_58_47_198.jpg, D:\dataset\IMG\right_2021_01_24_16_58_47_198.jpg, 0, 0, 0, 25.32497
D:\dataset\IMG\center_2021_01_24_16_58_47_301.jpg, D:\dataset\IMG\left_2021_01_24_16_58_47_301.jpg, D:\dataset\IMG\right_2021_01_24_16_58_47_301.jpg, 0, 0, 0, 25.06864
D:\dataset\IMG\center_2021_01_24_16_58_47_403.jpg, D:\dataset\IMG\left_2021_01_24_16_58_47_403.jpg, D:\dataset\IMG\right_2021_01_24_16_58_47_403.jpg, 0, 0, 0, 24.81656
D:\dataset\IMG\center_2021_01_24_16_58_47_506.jpg, D:\dataset\IMG\left_2021_01_24_16_58_47_506.jpg, D:\dataset\IMG\right_2021_01_24_16_58_47_506.jpg, 0, 0, 0, 24.56733
D:\dataset\IMG\center_2021_01_24_16_58_47_607.jpg, D:\dataset\IMG\left_2021_01_24_16_58_47_607.jpg, D:\dataset\IMG\right_2021_01_24_16_58_47_607.jpg, 0, 0.2740341, 0, 24.48144
D:\dataset\IMG\center_2021_01_24_16_58_47_711.jpg, D:\dataset\IMG\left_2021_01_24_16_58_47_711.jpg, D:\dataset\IMG\right_2021_01_24_16_58_47_711.jpg, 0, 0.6375182, 0, 24.86679
D:\dataset\IMG\center_2021_01_24_16_58_47_813.jpg, D:\dataset\IMG\left_2021_01_24_16_58_47_813.jpg, D:\dataset\IMG\right_2021_01_24_16_58_47_813.jpg, 0, 0.9337575, 0, 25.55818
D:\dataset\IMG\center_2021_01_24_16_58_47_915.jpg, D:\dataset\IMG\left_2021_01_24_16_58_47_915.jpg, D:\dataset\IMG\right_2021_01_24_16_58_47_915.jpg, 0, 1, 0, 26.5027
D:\dataset\IMG\center_2021_01_24_16_58_48_016.jpg, D:\dataset\IMG\left_2021_01_24_16_58_48_016.jpg, D:\dataset\IMG\right_2021_01_24_16_58_48_016.jpg, 0, 1, 0, 27.44476
D:\dataset\IMG\center_2021_01_24_16_58_48_118.jpg, D:\dataset\IMG\left_2021_01_24_16_58_48_118.jpg, D:\dataset\IMG\right_2021_01_24_16_58_48_118.jpg, 0, 1, 0, 28.37704
D:\dataset\IMG\center_2021_01_24_16_58_48_222.jpg, D:\dataset\IMG\left_2021_01_24_16_58_48_222.jpg, D:\dataset\IMG\right_2021_01_24_16_58_48_222.jpg, 0.1971876, 1, 0, 29.28331
D:\dataset\IMG\center_2021_01_24_16_58_48_323.jpg, D:\dataset\IMG\left_2021_01_24_16_58_48_323.jpg, D:\dataset\IMG\right_2021_01_24_16_58_48_323.jpg, 0, 0.7292114, 0, 30.05737
D:\dataset\IMG\center_2021_01_24_16_58_48_426.jpg, D:\dataset\IMG\left_2021_01_24_16_58_48_426.jpg, D:\dataset\IMG\right_2021_01_24_16_58_48_426.jpg, 0, 0.4334177, 0, 30.05806
D:\dataset\IMG\center_2021_01_24_16_58_48_530.jpg, D:\dataset\IMG\left_2021_01_24_16_58_48_530.jpg, D:\dataset\IMG\right_2021_01_24_16_58_48_530.jpg, 0, 0.07708753, 0, 29.94752
D:\dataset\IMG\center_2021_01_24_16_58_48_632.jpg, D:\dataset\IMG\left_2021_01_24_16_58_48_632.jpg, D:\dataset\IMG\right_2021_01_24_16_58_48_632.jpg, 0, 0, 0, 29.65871
D:\dataset\IMG\center_2021_01_24_16_58_48_733.jpg, D:\dataset\IMG\left_2021_01_24_16_58_48_733.jpg, D:\dataset\IMG\right_2021_01_24_16_58_48_733.jpg, 0, 0.023124, 0, 29.36084
D:\dataset\IMG\center_2021_01_24_16_58_48_834.jpg, D:\dataset\IMG\left_2021_01_24_16_58_48_834.jpg, D:\dataset\IMG\right_2021_01_24_16_58_48_834.jpg, 0, 0.3264144, 0, 29.27121
D:\dataset\IMG\center_2021_01_24_16_58_48_936.jpg, D:\dataset\IMG\left_2021_01_24_16_58_48_936.jpg, D:\dataset\IMG\right_2021_01_24_16_58_48_936.jpg, 0, 0.3233076, 0, 29.47092
D:\dataset\IMG\center_2021_01_24_16_58_49_037.jpg, D:\dataset\IMG\left_2021_01_24_16_58_49_037.jpg, D:\dataset\IMG\right_2021_01_24_16_58_49_037.jpg, 0, 0.0234522, 0, 29.39017
D:\dataset\IMG\center_2021_01_24_16_58_49_140.jpg, D:\dataset\IMG\left_2021_01_24_16_58_49_140.jpg, D:\dataset\IMG\right_2021_01_24_16_58_49_140.jpg, -0.1597623, 0, 0, 29.08673
D:\dataset\IMG\center_2021_01_24_16_58_49_241.jpg, D:\dataset\IMG\left_2021_01_24_16_58_49_241.jpg, D:\dataset\IMG\right_2021_01_24_16_58_49_241.jpg, -0.07979941, 0, 0, 28.75125
D:\dataset\IMG\center_2021_01_24_16_58_49_342.jpg, D:\dataset\IMG\left_2021_01_24_16_58_49_342.jpg, D:\dataset\IMG\right_2021_01_24_16_58_49_342.jpg, 0, 0, 0, 28.45931
D:\dataset\IMG\center_2021_01_24_16_58_49_445.jpg, D:\dataset\IMG\left_2021_01_24_16_58_49_445.jpg, D:\dataset\IMG\right_2021_01_24_16_58_49_445.jpg, 0, 0, 0, 28.17288
D:\dataset\IMG\center_2021_01_24_16_58_49_545.jpg, D:\dataset\IMG\left_2021_01_24_16_58_49_545.jpg, D:\dataset\IMG\right_2021_01_24_16_58_49_545.jpg, 0, 0, 0, 27.88988
D:\dataset\IMG\center_2021_01_24_16_58_49_648.jpg, D:\dataset\IMG\left_2021_01_24_16_58_49_648.jpg, D:\dataset\IMG\right_2021_01_24_16_58_49_648.jpg, 0, 0, 0, 27.55416
D:\dataset\IMG\center_2021_01_24_16_58_49_749.jpg, D:\dataset\IMG\left_2021_01_24_16_58_49_749.jpg, D:\dataset\IMG\right_2021_01_24_16_58_49_749.jpg, 0, 0, 0, 27.27749
D:\dataset\IMG\center_2021_01_24_16_58_49_851.jpg, D:\dataset\IMG\left_2021_01_24_16_58_49_851.jpg, D:\dataset\IMG\right_2021_01_24_16_58_49_851.jpg, 0, 0, 0, 27.00359
D:\dataset\IMG\center_2021_01_24_16_58_49_952.jpg, D:\dataset\IMG\left_2021_01_24_16_58_49_952.jpg, D:\dataset\IMG\right_2021_01_24_16_58_49_952.jpg, 0, 0, 0, 26.73245
D:\dataset\IMG\center_2021_01_24_16_58_50_052.jpg, D:\dataset\IMG\left_2021_01_24_16_58_50_052.jpg, D:\dataset\IMG\right_2021_01_24_16_58_50_052.jpg, 0, 0, 0, 26.46403
D:\dataset\IMG\center_2021_01_24_16_58_50_154.jpg, D:\dataset\IMG\left_2021_01_24_16_58_50_154.jpg, D:\dataset\IMG\right_2021_01_24_16_58_50_154.jpg, -0.2248176, 0, 0, 26.161
D:\dataset\IMG\center_2021_01_24_16_58_50_259.jpg, D:\dataset\IMG\left_2021_01_24_16_58_50_259.jpg, D:\dataset\IMG\right_2021_01_24_16_58_50_259.jpg, 0, 0, 0, 25.89495
D:\dataset\IMG\center_2021_01_24_16_58_50_359.jpg, D:\dataset\IMG\left_2021_01_24_16_58_50_359.jpg, D:\dataset\IMG\right_2021_01_24_16_58_50_359.jpg, 0, 0, 0, 25.63377
D:\dataset\IMG\center_2021_01_24_16_58_50_463.jpg, D:\dataset\IMG\left_2021_01_24_16_58_50_463.jpg, D:\dataset\IMG\right_2021_01_24_16_58_50_463.jpg, 0, 0.06492659, 0, 25.37617
D:\dataset\IMG\center_2021_01_24_16_58_50_563.jpg, D:\dataset\IMG\left_2021_01_24_16_58_50_563.jpg, D:\dataset\IMG\right_2021_01_24_16_58_50_563.jpg, 0, 0.2482566, 0, 25.3847
D:\dataset\IMG\center_2021_01_24_16_58_50_664.jpg, D:\dataset\IMG\left_2021_01_24_16_58_50_664.jpg, D:\dataset\IMG\right_2021_01_24_16_58_50_664.jpg, 0, 0, 0, 25.24582
D:\dataset\IMG\center_2021_01_24_16_58_50_766.jpg, D:\dataset\IMG\left_2021_01_24_16_58_50_766.jpg, D:\dataset\IMG\right_2021_01_24_16_58_50_766.jpg, 0, 0, 0, 24.99114
D:\dataset\IMG\center_2021_01_24_16_58_50_869.jpg, D:\dataset\IMG\left_2021_01_24_16_58_50_869.jpg, D:\dataset\IMG\right_2021_01_24_16_58_50_869.jpg, 0, 0, 0, 24.69047
D:\dataset\IMG\center_2021_01_24_16_58_50_969.jpg, D:\dataset\IMG\left_2021_01_24_16_58_50_969.jpg, D:\dataset\IMG\right_2021_01_24_16_58_50_969.jpg, 0, 0, 0, 24.44259
D:\dataset\IMG\center_2021_01_24_16_58_51_071.jpg, D:\dataset\IMG\left_2021_01_24_16_58_51_071.jpg, D:\dataset\IMG\right_2021_01_24_16_58_51_071.jpg, 0, 0, 0, 24.19718
D:\dataset\IMG\center_2021_01_24_16_58_51_175.jpg, D:\dataset\IMG\left_2021_01_24_16_58_51_175.jpg, D:\dataset\IMG\right_2021_01_24_16_58_51_175.jpg, 0, 0, 0, 23.95423
D:\dataset\IMG\center_2021_01_24_16_58_51_277.jpg, D:\dataset\IMG\left_2021_01_24_16_58_51_277.jpg, D:\dataset\IMG\right_2021_01_24_16_58_51_277.jpg, 0, 0, 0, 23.71373
D:\dataset\IMG\center_2021_01_24_16_58_51_380.jpg, D:\dataset\IMG\left_2021_01_24_16_58_51_380.jpg, D:\dataset\IMG\right_2021_01_24_16_58_51_380.jpg, 0, 0, 0, 23.47564
D:\dataset\IMG\center_2021_01_24_16_58_51_481.jpg, D:\dataset\IMG\left_2021_01_24_16_58_51_481.jpg, D:\dataset\IMG\right_2021_01_24_16_58_51_481.jpg, -0.022203, 0, 0, 23.23984
D:\dataset\IMG\center_2021_01_24_16_58_51_582.jpg, D:\dataset\IMG\left_2021_01_24_16_58_51_582.jpg, D:\dataset\IMG\right_2021_01_24_16_58_51_582.jpg, -0.1368165, 0, 0, 22.97818
D:\dataset\IMG\center_2021_01_24_16_58_51_683.jpg, D:\dataset\IMG\left_2021_01_24_16_58_51_683.jpg, D:\dataset\IMG\right_2021_01_24_16_58_51_683.jpg, 0, 0, 0, 22.74489
D:\dataset\IMG\center_2021_01_24_16_58_51_786.jpg, D:\dataset\IMG\left_2021_01_24_16_58_51_786.jpg, D:\dataset\IMG\right_2021_01_24_16_58_51_786.jpg, 0, 0, 0, 22.51617
D:\dataset\IMG\center_2021_01_24_16_58_51_888.jpg, D:\dataset\IMG\left_2021_01_24_16_58_51_888.jpg, D:\dataset\IMG\right_2021_01_24_16_58_51_888.jpg, 0, 0.1022451, 0, 22.3092
D:\dataset\IMG\center_2021_01_24_16_58_51_991.jpg, D:\dataset\IMG\left_2021_01_24_16_58_51_991.jpg, D:\dataset\IMG\right_2021_01_24_16_58_51_991.jpg, 0, 0.4653303, 0, 22.48517
D:\dataset\IMG\center_2021_01_24_16_58_52_091.jpg, D:\dataset\IMG\left_2021_01_24_16_58_52_091.jpg, D:\dataset\IMG\right_2021_01_24_16_58_52_091.jpg, 0, 0.7686008, 0, 22.98398
D:\dataset\IMG\center_2021_01_24_16_58_52_194.jpg, D:\dataset\IMG\left_2021_01_24_16_58_52_194.jpg, D:\dataset\IMG\right_2021_01_24_16_58_52_194.jpg, 0, 1, 0, 23.86922
D:\dataset\IMG\center_2021_01_24_16_58_52_295.jpg, D:\dataset\IMG\left_2021_01_24_16_58_52_295.jpg, D:\dataset\IMG\right_2021_01_24_16_58_52_295.jpg, 0, 0.899718, 0, 24.81968
D:\dataset\IMG\center_2021_01_24_16_58_52_396.jpg, D:\dataset\IMG\left_2021_01_24_16_58_52_396.jpg, D:\dataset\IMG\right_2021_01_24_16_58_52_396.jpg, 0, 0.597201, 0, 25.48417
D:\dataset\IMG\center_2021_01_24_16_58_52_498.jpg, D:\dataset\IMG\left_2021_01_24_16_58_52_498.jpg, D:\dataset\IMG\right_2021_01_24_16_58_52_498.jpg, 0, 0.5383918, 0, 25.81681
D:\dataset\IMG\center_2021_01_24_16_58_52_599.jpg, D:\dataset\IMG\left_2021_01_24_16_58_52_599.jpg, D:\dataset\IMG\right_2021_01_24_16_58_52_599.jpg, 0, 0.8394133, 0, 26.3832
D:\dataset\IMG\center_2021_01_24_16_58_52_701.jpg, D:\dataset\IMG\left_2021_01_24_16_58_52_701.jpg, D:\dataset\IMG\right_2021_01_24_16_58_52_701.jpg, 0, 1, 0, 27.28078
D:\dataset\IMG\center_2021_01_24_16_58_52_804.jpg, D:\dataset\IMG\left_2021_01_24_16_58_52_804.jpg, D:\dataset\IMG\right_2021_01_24_16_58_52_804.jpg, 0, 0.7266145, 0, 28.07483
D:\dataset\IMG\center_2021_01_24_16_58_52_909.jpg, D:\dataset\IMG\left_2021_01_24_16_58_52_909.jpg, D:\dataset\IMG\right_2021_01_24_16_58_52_909.jpg, 0, 0.3775674, 0, 28.53924
D:\dataset\IMG\center_2021_01_24_16_58_53_010.jpg, D:\dataset\IMG\left_2021_01_24_16_58_53_010.jpg, D:\dataset\IMG\right_2021_01_24_16_58_53_010.jpg, 0, 0.07527329, 0, 28.53554
D:\dataset\IMG\center_2021_01_24_16_58_53_111.jpg, D:\dataset\IMG\left_2021_01_24_16_58_53_111.jpg, D:\dataset\IMG\right_2021_01_24_16_58_53_111.jpg, 0, 0, 0, 28.26009
D:\dataset\IMG\center_2021_01_24_16_58_53_214.jpg, D:\dataset\IMG\left_2021_01_24_16_58_53_214.jpg, D:\dataset\IMG\right_2021_01_24_16_58_53_214.jpg, 0, 0, 0, 27.97614
D:\dataset\IMG\center_2021_01_24_16_58_53_317.jpg, D:\dataset\IMG\left_2021_01_24_16_58_53_317.jpg, D:\dataset\IMG\right_2021_01_24_16_58_53_317.jpg, 0, 0, 0, 27.69525
D:\dataset\IMG\center_2021_01_24_16_58_53_418.jpg, D:\dataset\IMG\left_2021_01_24_16_58_53_418.jpg, D:\dataset\IMG\right_2021_01_24_16_58_53_418.jpg, -0.1692492, 0, 0, 27.40646
D:\dataset\IMG\center_2021_01_24_16_58_53_518.jpg, D:\dataset\IMG\left_2021_01_24_16_58_53_518.jpg, D:\dataset\IMG\right_2021_01_24_16_58_53_518.jpg, 0, 0, 0, 27.12958
D:\dataset\IMG\center_2021_01_24_16_58_53_619.jpg, D:\dataset\IMG\left_2021_01_24_16_58_53_619.jpg, D:\dataset\IMG\right_2021_01_24_16_58_53_619.jpg, 0, 0, 0, 26.85713
D:\dataset\IMG\center_2021_01_24_16_58_53_721.jpg, D:\dataset\IMG\left_2021_01_24_16_58_53_721.jpg, D:\dataset\IMG\right_2021_01_24_16_58_53_721.jpg, 0, 0, 0, 26.58744
D:\dataset\IMG\center_2021_01_24_16_58_53_822.jpg, D:\dataset\IMG\left_2021_01_24_16_58_53_822.jpg, D:\dataset\IMG\right_2021_01_24_16_58_53_822.jpg, -0.15267, 0, 0, 26.3121
D:\dataset\IMG\center_2021_01_24_16_58_53_924.jpg, D:\dataset\IMG\left_2021_01_24_16_58_53_924.jpg, D:\dataset\IMG\right_2021_01_24_16_58_53_924.jpg, -0.4229919, 0, 0, 25.93016
D:\dataset\IMG\center_2021_01_24_16_58_54_025.jpg, D:\dataset\IMG\left_2021_01_24_16_58_54_025.jpg, D:\dataset\IMG\right_2021_01_24_16_58_54_025.jpg, -0.1162867, 0, 0, 25.65611
D:\dataset\IMG\center_2021_01_24_16_58_54_127.jpg, D:\dataset\IMG\left_2021_01_24_16_58_54_127.jpg, D:\dataset\IMG\right_2021_01_24_16_58_54_127.jpg, 0, 0, 0, 25.38694
D:\dataset\IMG\center_2021_01_24_16_58_54_229.jpg, D:\dataset\IMG\left_2021_01_24_16_58_54_229.jpg, D:\dataset\IMG\right_2021_01_24_16_58_54_229.jpg, 0, 0, 0, 25.07908
D:\dataset\IMG\center_2021_01_24_16_58_54_332.jpg, D:\dataset\IMG\left_2021_01_24_16_58_54_332.jpg, D:\dataset\IMG\right_2021_01_24_16_58_54_332.jpg, 0, 0, 0, 24.82706
D:\dataset\IMG\center_2021_01_24_16_58_54_434.jpg, D:\dataset\IMG\left_2021_01_24_16_58_54_434.jpg, D:\dataset\IMG\right_2021_01_24_16_58_54_434.jpg, 0, 0.1942092, 0, 24.644
D:\dataset\IMG\center_2021_01_24_16_58_54_535.jpg, D:\dataset\IMG\left_2021_01_24_16_58_54_535.jpg, D:\dataset\IMG\right_2021_01_24_16_58_54_535.jpg, 0, 0.4959102, 0, 24.81264
D:\dataset\IMG\center_2021_01_24_16_58_54_636.jpg, D:\dataset\IMG\left_2021_01_24_16_58_54_636.jpg, D:\dataset\IMG\right_2021_01_24_16_58_54_636.jpg, 0, 0.2206923, 0, 25.01603
D:\dataset\IMG\center_2021_01_24_16_58_54_740.jpg, D:\dataset\IMG\left_2021_01_24_16_58_54_740.jpg, D:\dataset\IMG\right_2021_01_24_16_58_54_740.jpg, 0, 0, 0, 24.85719
D:\dataset\IMG\center_2021_01_24_16_58_54_840.jpg, D:\dataset\IMG\left_2021_01_24_16_58_54_840.jpg, D:\dataset\IMG\right_2021_01_24_16_58_54_840.jpg, 0, 0, 0, 24.60776
D:\dataset\IMG\center_2021_01_24_16_58_54_942.jpg, D:\dataset\IMG\left_2021_01_24_16_58_54_942.jpg, D:\dataset\IMG\right_2021_01_24_16_58_54_942.jpg, 0, 0, 0, 24.3607
D:\dataset\IMG\center_2021_01_24_16_58_55_043.jpg, D:\dataset\IMG\left_2021_01_24_16_58_55_043.jpg, D:\dataset\IMG\right_2021_01_24_16_58_55_043.jpg, 0, 0, 0, 24.11611
D:\dataset\IMG\center_2021_01_24_16_58_55_144.jpg, D:\dataset\IMG\left_2021_01_24_16_58_55_144.jpg, D:\dataset\IMG\right_2021_01_24_16_58_55_144.jpg, 0, 0.2580309, 0, 24.01123
D:\dataset\IMG\center_2021_01_24_16_58_55_245.jpg, D:\dataset\IMG\left_2021_01_24_16_58_55_245.jpg, D:\dataset\IMG\right_2021_01_24_16_58_55_245.jpg, 0, 0.5612085, 0, 24.27522
D:\dataset\IMG\center_2021_01_24_16_58_55_346.jpg, D:\dataset\IMG\left_2021_01_24_16_58_55_346.jpg, D:\dataset\IMG\right_2021_01_24_16_58_55_346.jpg, 0, 0.8630514, 0, 24.90143
D:\dataset\IMG\center_2021_01_24_16_58_55_448.jpg, D:\dataset\IMG\left_2021_01_24_16_58_55_448.jpg, D:\dataset\IMG\right_2021_01_24_16_58_55_448.jpg, 0, 1, 0, 26.02649
D:\dataset\IMG\center_2021_01_24_16_58_55_549.jpg, D:\dataset\IMG\left_2021_01_24_16_58_55_549.jpg, D:\dataset\IMG\right_2021_01_24_16_58_55_549.jpg, 0, 0.8214739, 0, 26.91867
D:\dataset\IMG\center_2021_01_24_16_58_55_650.jpg, D:\dataset\IMG\left_2021_01_24_16_58_55_650.jpg, D:\dataset\IMG\right_2021_01_24_16_58_55_650.jpg, 0, 0.5195812, 0, 27.4627
D:\dataset\IMG\center_2021_01_24_16_58_55_752.jpg, D:\dataset\IMG\left_2021_01_24_16_58_55_752.jpg, D:\dataset\IMG\right_2021_01_24_16_58_55_752.jpg, 0, 0.2215483, 0, 27.63961
D:\dataset\IMG\center_2021_01_24_16_58_55_854.jpg, D:\dataset\IMG\left_2021_01_24_16_58_55_854.jpg, D:\dataset\IMG\right_2021_01_24_16_58_55_854.jpg, 0, 0, 0, 27.45961
D:\dataset\IMG\center_2021_01_24_16_58_55_955.jpg, D:\dataset\IMG\left_2021_01_24_16_58_55_955.jpg, D:\dataset\IMG\right_2021_01_24_16_58_55_955.jpg, 0, 0, 0, 27.18388
D:\dataset\IMG\center_2021_01_24_16_58_56_056.jpg, D:\dataset\IMG\left_2021_01_24_16_58_56_056.jpg, D:\dataset\IMG\right_2021_01_24_16_58_56_056.jpg, 0, 0, 0, 26.91097
D:\dataset\IMG\center_2021_01_24_16_58_56_157.jpg, D:\dataset\IMG\left_2021_01_24_16_58_56_157.jpg, D:\dataset\IMG\right_2021_01_24_16_58_56_157.jpg, 0, 0, 0, 26.64075
D:\dataset\IMG\center_2021_01_24_16_58_56_260.jpg, D:\dataset\IMG\left_2021_01_24_16_58_56_260.jpg, D:\dataset\IMG\right_2021_01_24_16_58_56_260.jpg, -0.1192194, 0, 0, 26.3686
D:\dataset\IMG\center_2021_01_24_16_58_56_360.jpg, D:\dataset\IMG\left_2021_01_24_16_58_56_360.jpg, D:\dataset\IMG\right_2021_01_24_16_58_56_360.jpg, -0.1821099, 0, 0, 26.04344
D:\dataset\IMG\center_2021_01_24_16_58_56_461.jpg, D:\dataset\IMG\left_2021_01_24_16_58_56_461.jpg, D:\dataset\IMG\right_2021_01_24_16_58_56_461.jpg, 0, 0, 0, 25.77877
D:\dataset\IMG\center_2021_01_24_16_58_56_561.jpg, D:\dataset\IMG\left_2021_01_24_16_58_56_561.jpg, D:\dataset\IMG\right_2021_01_24_16_58_56_561.jpg, 0, 0, 0, 25.51838
D:\dataset\IMG\center_2021_01_24_16_58_56_663.jpg, D:\dataset\IMG\left_2021_01_24_16_58_56_663.jpg, D:\dataset\IMG\right_2021_01_24_16_58_56_663.jpg, -0.0853833, 0, 0, 25.26071
D:\dataset\IMG\center_2021_01_24_16_58_56_766.jpg, D:\dataset\IMG\left_2021_01_24_16_58_56_766.jpg, D:\dataset\IMG\right_2021_01_24_16_58_56_766.jpg, -0.369189, 0, 0, 24.9272
D:\dataset\IMG\center_2021_01_24_16_58_56_866.jpg, D:\dataset\IMG\left_2021_01_24_16_58_56_866.jpg, D:\dataset\IMG\right_2021_01_24_16_58_56_866.jpg, -0.0768621, 0, 0, 24.667
D:\dataset\IMG\center_2021_01_24_16_58_56_969.jpg, D:\dataset\IMG\left_2021_01_24_16_58_56_969.jpg, D:\dataset\IMG\right_2021_01_24_16_58_56_969.jpg, 0, 0, 0, 24.362
D:\dataset\IMG\center_2021_01_24_16_58_57_073.jpg, D:\dataset\IMG\left_2021_01_24_16_58_57_073.jpg, D:\dataset\IMG\right_2021_01_24_16_58_57_073.jpg, 0, 0, 0, 24.11678
D:\dataset\IMG\center_2021_01_24_16_58_57_173.jpg, D:\dataset\IMG\left_2021_01_24_16_58_57_173.jpg, D:\dataset\IMG\right_2021_01_24_16_58_57_173.jpg, 0, 0, 0, 23.87446
D:\dataset\IMG\center_2021_01_24_16_58_57_275.jpg, D:\dataset\IMG\left_2021_01_24_16_58_57_275.jpg, D:\dataset\IMG\right_2021_01_24_16_58_57_275.jpg, 0, 0, 0, 23.63476
D:\dataset\IMG\center_2021_01_24_16_58_57_376.jpg, D:\dataset\IMG\left_2021_01_24_16_58_57_376.jpg, D:\dataset\IMG\right_2021_01_24_16_58_57_376.jpg, 0, 0, 0, 23.39746
D:\dataset\IMG\center_2021_01_24_16_58_57_478.jpg, D:\dataset\IMG\left_2021_01_24_16_58_57_478.jpg, D:\dataset\IMG\right_2021_01_24_16_58_57_478.jpg, 0, 0, 0, 23.16255
D:\dataset\IMG\center_2021_01_24_16_58_57_581.jpg, D:\dataset\IMG\left_2021_01_24_16_58_57_581.jpg, D:\dataset\IMG\right_2021_01_24_16_58_57_581.jpg, 0, 0.0424101, 0, 22.93002
D:\dataset\IMG\center_2021_01_24_16_58_57_683.jpg, D:\dataset\IMG\left_2021_01_24_16_58_57_683.jpg, D:\dataset\IMG\right_2021_01_24_16_58_57_683.jpg, 0, 0.3453516, 0, 22.93178
D:\dataset\IMG\center_2021_01_24_16_58_57_785.jpg, D:\dataset\IMG\left_2021_01_24_16_58_57_785.jpg, D:\dataset\IMG\right_2021_01_24_16_58_57_785.jpg, 0, 0.6420331, 0, 23.30912
D:\dataset\IMG\center_2021_01_24_16_58_57_887.jpg, D:\dataset\IMG\left_2021_01_24_16_58_57_887.jpg, D:\dataset\IMG\right_2021_01_24_16_58_57_887.jpg, 0, 0.9377652, 0, 24.03759
D:\dataset\IMG\center_2021_01_24_16_58_57_987.jpg, D:\dataset\IMG\left_2021_01_24_16_58_57_987.jpg, D:\dataset\IMG\right_2021_01_24_16_58_57_987.jpg, 0, 1, 0, 25.00178
D:\dataset\IMG\center_2021_01_24_16_58_58_089.jpg, D:\dataset\IMG\left_2021_01_24_16_58_58_089.jpg, D:\dataset\IMG\right_2021_01_24_16_58_58_089.jpg, 0, 1, 0, 26.14883
D:\dataset\IMG\center_2021_01_24_16_58_58_192.jpg, D:\dataset\IMG\left_2021_01_24_16_58_58_192.jpg, D:\dataset\IMG\right_2021_01_24_16_58_58_192.jpg, 0, 0.9129188, 0, 27.0863
D:\dataset\IMG\center_2021_01_24_16_58_58_292.jpg, D:\dataset\IMG\left_2021_01_24_16_58_58_292.jpg, D:\dataset\IMG\right_2021_01_24_16_58_58_292.jpg, 0, 0.6212753, 0, 27.74663
D:\dataset\IMG\center_2021_01_24_16_58_58_393.jpg, D:\dataset\IMG\left_2021_01_24_16_58_58_393.jpg, D:\dataset\IMG\right_2021_01_24_16_58_58_393.jpg, 0, 0.3170207, 0, 28.04214
D:\dataset\IMG\center_2021_01_24_16_58_58_496.jpg, D:\dataset\IMG\left_2021_01_24_16_58_58_496.jpg, D:\dataset\IMG\right_2021_01_24_16_58_58_496.jpg, 0, 0.02111118, 0, 27.97045
D:\dataset\IMG\center_2021_01_24_16_58_58_597.jpg, D:\dataset\IMG\left_2021_01_24_16_58_58_597.jpg, D:\dataset\IMG\right_2021_01_24_16_58_58_597.jpg, 0, 0, 0, 27.68966
D:\dataset\IMG\center_2021_01_24_16_58_58_698.jpg, D:\dataset\IMG\left_2021_01_24_16_58_58_698.jpg, D:\dataset\IMG\right_2021_01_24_16_58_58_698.jpg, 0, 0, 0, 27.41166
D:\dataset\IMG\center_2021_01_24_16_58_58_798.jpg, D:\dataset\IMG\left_2021_01_24_16_58_58_798.jpg, D:\dataset\IMG\right_2021_01_24_16_58_58_798.jpg, 0, 0, 0, 27.13646
D:\dataset\IMG\center_2021_01_24_16_58_58_900.jpg, D:\dataset\IMG\left_2021_01_24_16_58_58_900.jpg, D:\dataset\IMG\right_2021_01_24_16_58_58_900.jpg, 0, 0, 0, 26.86398
D:\dataset\IMG\center_2021_01_24_16_58_59_002.jpg, D:\dataset\IMG\left_2021_01_24_16_58_59_002.jpg, D:\dataset\IMG\right_2021_01_24_16_58_59_002.jpg, -0.281652, 0, 0, 26.55404
D:\dataset\IMG\center_2021_01_24_16_58_59_105.jpg, D:\dataset\IMG\left_2021_01_24_16_58_59_105.jpg, D:\dataset\IMG\right_2021_01_24_16_58_59_105.jpg, -0.0228624, 0, 0, 26.27309
D:\dataset\IMG\center_2021_01_24_16_58_59_206.jpg, D:\dataset\IMG\left_2021_01_24_16_58_59_206.jpg, D:\dataset\IMG\right_2021_01_24_16_58_59_206.jpg, 0, 0, 0, 26.0059
D:\dataset\IMG\center_2021_01_24_16_58_59_309.jpg, D:\dataset\IMG\left_2021_01_24_16_58_59_309.jpg, D:\dataset\IMG\right_2021_01_24_16_58_59_309.jpg, 0, 0, 0, 25.69222
D:\dataset\IMG\center_2021_01_24_16_58_59_411.jpg, D:\dataset\IMG\left_2021_01_24_16_58_59_411.jpg, D:\dataset\IMG\right_2021_01_24_16_58_59_411.jpg, -0.038784, 0, 0, 25.43395
